--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
./deep-text-recognition-benchmark/ocr_data/test/02456054.png	유의하다                     	0.9910
./deep-text-recognition-benchmark/ocr_data/test/02456057.png	퍼지다                      	0.9131
./deep-text-recognition-benchmark/ocr_data/test/02456059.png	그해                       	0.8826
./deep-text-recognition-benchmark/ocr_data/test/02456061.png	보라색                      	0.9902
./deep-text-recognition-benchmark/ocr_data/test/02456068.png	대중                       	0.9516
./deep-text-recognition-benchmark/ocr_data/test/02456074.png	젊다                       	0.9891
./deep-text-recognition-benchmark/ocr_data/test/02456086.png	초원                       	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02456093.png	해당                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02456124.png	안팎                       	0.9317
./deep-text-recognition-benchmark/ocr_data/test/02456127.png	교복                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02456128.png	면                        	0.9946
./deep-text-recognition-benchmark/ocr_data/test/02456133.png	기대하다                     	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02456134.png	저렇게                      	0.9873
./deep-text-recognition-benchmark/ocr_data/test/02456137.png	문화재                      	0.9805
./deep-text-recognition-benchmark/ocr_data/test/02456142.png	가세가다                     	0.4413
./deep-text-recognition-benchmark/ocr_data/test/02456143.png	눈동자                      	0.8374
./deep-text-recognition-benchmark/ocr_data/test/02456145.png	가사                       	0.9405
./deep-text-recognition-benchmark/ocr_data/test/02456166.png	넷                        	0.9660
./deep-text-recognition-benchmark/ocr_data/test/02456178.png	피다                       	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02456179.png	농장                       	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02456190.png	중단하다                     	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02456196.png	여건                       	0.9888
./deep-text-recognition-benchmark/ocr_data/test/02456200.png	다음                       	0.7446
./deep-text-recognition-benchmark/ocr_data/test/02456204.png	지나가다                     	0.9919
./deep-text-recognition-benchmark/ocr_data/test/02456205.png	지금껏                      	0.9601
./deep-text-recognition-benchmark/ocr_data/test/02456207.png	원래                       	0.9937
./deep-text-recognition-benchmark/ocr_data/test/02456208.png	매주                       	0.9915
./deep-text-recognition-benchmark/ocr_data/test/02456214.png	귀하다                      	0.9952
./deep-text-recognition-benchmark/ocr_data/test/02456215.png	이혼하다                     	0.9583
./deep-text-recognition-benchmark/ocr_data/test/02456217.png	거칠다                      	0.9715
./deep-text-recognition-benchmark/ocr_data/test/02456222.png	자료                       	0.9962
./deep-text-recognition-benchmark/ocr_data/test/02456226.png	대기하다                     	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02456235.png	아                        	0.9985
./deep-text-recognition-benchmark/ocr_data/test/02456238.png	남자                       	0.9995
./deep-text-recognition-benchmark/ocr_data/test/02456245.png	살다                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02456252.png	시스템                      	0.9864
./deep-text-recognition-benchmark/ocr_data/test/02456259.png	감자                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02456261.png	행동                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02456262.png	천국                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02456263.png	놀랍다                      	0.9382
./deep-text-recognition-benchmark/ocr_data/test/02456273.png	반죽                       	0.9910
./deep-text-recognition-benchmark/ocr_data/test/02456290.png	추가                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02456296.png	법칙                       	0.9787
./deep-text-recognition-benchmark/ocr_data/test/02456323.png	둘러싸이다                    	0.4686
./deep-text-recognition-benchmark/ocr_data/test/02456347.png	짜다                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02456350.png	무시하다                     	0.8775
./deep-text-recognition-benchmark/ocr_data/test/02456351.png	온                        	0.9947
./deep-text-recognition-benchmark/ocr_data/test/02456361.png	대기업                      	0.9873
./deep-text-recognition-benchmark/ocr_data/test/02456373.png	행사                       	0.9994
./deep-text-recognition-benchmark/ocr_data/test/02456386.png	태양                       	0.9797
./deep-text-recognition-benchmark/ocr_data/test/02456389.png	속마음                      	0.9474
./deep-text-recognition-benchmark/ocr_data/test/02456397.png	생물                       	0.9978
./deep-text-recognition-benchmark/ocr_data/test/02456399.png	공식                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02456404.png	수입품                      	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02456410.png	대화                       	0.9841
./deep-text-recognition-benchmark/ocr_data/test/02456411.png	산업                       	0.9802
./deep-text-recognition-benchmark/ocr_data/test/02456416.png	이제야                      	0.9935
./deep-text-recognition-benchmark/ocr_data/test/02456423.png	준비되다                     	0.9873
./deep-text-recognition-benchmark/ocr_data/test/02456441.png	전화기                      	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02456442.png	정기                       	0.9986
./deep-text-recognition-benchmark/ocr_data/test/02456443.png	내외                       	0.9212
./deep-text-recognition-benchmark/ocr_data/test/02456452.png	양                        	0.9939
./deep-text-recognition-benchmark/ocr_data/test/02456454.png	일어나다                     	0.9582
./deep-text-recognition-benchmark/ocr_data/test/02456458.png	한글                       	0.9840
./deep-text-recognition-benchmark/ocr_data/test/02456459.png	대다                       	0.9846
./deep-text-recognition-benchmark/ocr_data/test/02456460.png	쓰레기통                     	0.7912
./deep-text-recognition-benchmark/ocr_data/test/02456468.png	미래                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02456477.png	임무                       	0.6545
./deep-text-recognition-benchmark/ocr_data/test/02456479.png	향하다                      	0.8782
./deep-text-recognition-benchmark/ocr_data/test/02456482.png	강의                       	0.9972
./deep-text-recognition-benchmark/ocr_data/test/02456486.png	걱정스럽다                    	0.7474
./deep-text-recognition-benchmark/ocr_data/test/02456502.png	안내하다                     	0.9930
./deep-text-recognition-benchmark/ocr_data/test/02456508.png	안과                       	0.9982
./deep-text-recognition-benchmark/ocr_data/test/02456516.png	인사하다                     	0.9912
./deep-text-recognition-benchmark/ocr_data/test/02456518.png	어두워지다                    	0.9070
./deep-text-recognition-benchmark/ocr_data/test/02456523.png	분                        	0.9989
./deep-text-recognition-benchmark/ocr_data/test/02456524.png	결혼                       	0.9982
./deep-text-recognition-benchmark/ocr_data/test/02456527.png	일반                       	0.9946
./deep-text-recognition-benchmark/ocr_data/test/02456533.png	끊다                       	0.9912
./deep-text-recognition-benchmark/ocr_data/test/02456541.png	차이점                      	0.9788
./deep-text-recognition-benchmark/ocr_data/test/02456544.png	그래야                      	0.9813
./deep-text-recognition-benchmark/ocr_data/test/02456545.png	음주                       	0.9935
./deep-text-recognition-benchmark/ocr_data/test/02456546.png	의욕                       	0.9897
./deep-text-recognition-benchmark/ocr_data/test/02456555.png	감정                       	0.9936
./deep-text-recognition-benchmark/ocr_data/test/02456564.png	이어서                      	0.9950
./deep-text-recognition-benchmark/ocr_data/test/02456567.png	전문점                      	0.9942
./deep-text-recognition-benchmark/ocr_data/test/02456579.png	새롭다                      	0.9583
./deep-text-recognition-benchmark/ocr_data/test/02456591.png	반죽                       	0.9922
./deep-text-recognition-benchmark/ocr_data/test/02456597.png	이사장                      	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02456602.png	주부                       	0.9943
./deep-text-recognition-benchmark/ocr_data/test/02456604.png	영                        	0.9409
./deep-text-recognition-benchmark/ocr_data/test/02456605.png	과학자                      	0.9910
./deep-text-recognition-benchmark/ocr_data/test/02456613.png	화장품                      	0.9814
./deep-text-recognition-benchmark/ocr_data/test/02456615.png	행복하다                     	0.9685
./deep-text-recognition-benchmark/ocr_data/test/02456628.png	외과                       	0.9923
./deep-text-recognition-benchmark/ocr_data/test/02456640.png	미술관                      	0.9668
./deep-text-recognition-benchmark/ocr_data/test/02456644.png	급격히                      	0.9597
./deep-text-recognition-benchmark/ocr_data/test/02456646.png	나름                       	0.9614
./deep-text-recognition-benchmark/ocr_data/test/02456650.png	부모                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02456654.png	장소                       	0.9948
./deep-text-recognition-benchmark/ocr_data/test/02456657.png	대학생                      	0.9957
./deep-text-recognition-benchmark/ocr_data/test/02456672.png	우체국                      	0.8156
./deep-text-recognition-benchmark/ocr_data/test/02456679.png	낯설다                      	0.9578
./deep-text-recognition-benchmark/ocr_data/test/02456682.png	뼈                        	0.9336
./deep-text-recognition-benchmark/ocr_data/test/02456687.png	고민                       	0.9982
./deep-text-recognition-benchmark/ocr_data/test/02456693.png	안내하다                     	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02456696.png	밑바닥                      	0.9592
./deep-text-recognition-benchmark/ocr_data/test/02456714.png	적용되다                     	0.9381
./deep-text-recognition-benchmark/ocr_data/test/02456716.png	열중하다                     	0.9804
./deep-text-recognition-benchmark/ocr_data/test/02456720.png	대비하다                     	0.9725
./deep-text-recognition-benchmark/ocr_data/test/02456726.png	비타민                      	0.9833
./deep-text-recognition-benchmark/ocr_data/test/02456728.png	진동                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02456731.png	음                        	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02456733.png	양옆                       	0.9709
./deep-text-recognition-benchmark/ocr_data/test/02456736.png	선택                       	0.9932
./deep-text-recognition-benchmark/ocr_data/test/02456743.png	물다                       	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02456752.png	천장                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02456753.png	장남                       	0.9650
./deep-text-recognition-benchmark/ocr_data/test/02456762.png	안녕하다                     	0.9761
./deep-text-recognition-benchmark/ocr_data/test/02456766.png	위법                       	0.9673
./deep-text-recognition-benchmark/ocr_data/test/02456772.png	빠뜨리다                     	0.9357
./deep-text-recognition-benchmark/ocr_data/test/02456789.png	다음                       	0.6939
./deep-text-recognition-benchmark/ocr_data/test/02456796.png	켜지다                      	0.9707
./deep-text-recognition-benchmark/ocr_data/test/02456801.png	항공                       	0.9794
./deep-text-recognition-benchmark/ocr_data/test/02456809.png	전구                       	0.9990
./deep-text-recognition-benchmark/ocr_data/test/02456817.png	모금                       	0.9938
./deep-text-recognition-benchmark/ocr_data/test/02456820.png	교복                       	0.9950
./deep-text-recognition-benchmark/ocr_data/test/02456824.png	오후                       	0.7315
./deep-text-recognition-benchmark/ocr_data/test/02456832.png	대구                       	0.9918
./deep-text-recognition-benchmark/ocr_data/test/02456833.png	음악                       	0.9812
./deep-text-recognition-benchmark/ocr_data/test/02456840.png	아프리카                     	0.8815
./deep-text-recognition-benchmark/ocr_data/test/02456848.png	뜻밖                       	0.9617
./deep-text-recognition-benchmark/ocr_data/test/02456850.png	간접적                      	0.9807
./deep-text-recognition-benchmark/ocr_data/test/02456856.png	아나운서                     	0.1294
./deep-text-recognition-benchmark/ocr_data/test/02456858.png	출발하다                     	0.9813
./deep-text-recognition-benchmark/ocr_data/test/02456865.png	이용                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02456874.png	위                        	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02456875.png	두께                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02456878.png	취직                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02456879.png	대강                       	0.4279
./deep-text-recognition-benchmark/ocr_data/test/02456910.png	양보하다                     	0.9855
./deep-text-recognition-benchmark/ocr_data/test/02456918.png	관람객                      	0.9359
./deep-text-recognition-benchmark/ocr_data/test/02456937.png	정오                       	0.9918
./deep-text-recognition-benchmark/ocr_data/test/02456948.png	부끄러움                     	0.7605
./deep-text-recognition-benchmark/ocr_data/test/02456959.png	글                        	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02456966.png	종류                       	0.9701
./deep-text-recognition-benchmark/ocr_data/test/02456970.png	회의                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02456973.png	이웃집                      	0.9641
./deep-text-recognition-benchmark/ocr_data/test/02456982.png	동작                       	0.9956
./deep-text-recognition-benchmark/ocr_data/test/02456987.png	급히                       	0.9937
./deep-text-recognition-benchmark/ocr_data/test/02456989.png	젖                        	0.9854
./deep-text-recognition-benchmark/ocr_data/test/02456990.png	총장                       	0.9958
./deep-text-recognition-benchmark/ocr_data/test/02456991.png	정리되다                     	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02456992.png	철저하다                     	0.9709
./deep-text-recognition-benchmark/ocr_data/test/02456993.png	지난번                      	0.9858
./deep-text-recognition-benchmark/ocr_data/test/02456994.png	되돌아가다                    	0.7477
./deep-text-recognition-benchmark/ocr_data/test/02457007.png	눈병                       	0.9842
./deep-text-recognition-benchmark/ocr_data/test/02457009.png	내버리다                     	0.6078
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
./deep-text-recognition-benchmark/ocr_data/test/02457016.png	칼                        	0.9932
./deep-text-recognition-benchmark/ocr_data/test/02457020.png	들어서다                     	0.9669
./deep-text-recognition-benchmark/ocr_data/test/02457031.png	간식                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02457033.png	청소                       	0.8461
./deep-text-recognition-benchmark/ocr_data/test/02457046.png	미혼                       	0.9982
./deep-text-recognition-benchmark/ocr_data/test/02457048.png	두께                       	0.9831
./deep-text-recognition-benchmark/ocr_data/test/02457051.png	경고하다                     	0.9843
./deep-text-recognition-benchmark/ocr_data/test/02457055.png	팔다                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02457067.png	비중                       	0.9887
./deep-text-recognition-benchmark/ocr_data/test/02457068.png	눈병                       	0.9860
./deep-text-recognition-benchmark/ocr_data/test/02457070.png	따라가다                     	0.9902
./deep-text-recognition-benchmark/ocr_data/test/02457074.png	공항버스                     	0.4569
./deep-text-recognition-benchmark/ocr_data/test/02457077.png	상품                       	0.9944
./deep-text-recognition-benchmark/ocr_data/test/02457082.png	발음                       	0.9832
./deep-text-recognition-benchmark/ocr_data/test/02457088.png	가슴속                      	0.9241
./deep-text-recognition-benchmark/ocr_data/test/02457100.png	신문지                      	0.9909
./deep-text-recognition-benchmark/ocr_data/test/02457113.png	혹시                       	0.9886
./deep-text-recognition-benchmark/ocr_data/test/02457125.png	연락처                      	0.9883
./deep-text-recognition-benchmark/ocr_data/test/02457134.png	법률                       	0.9114
./deep-text-recognition-benchmark/ocr_data/test/02457139.png	엉망                       	0.9899
./deep-text-recognition-benchmark/ocr_data/test/02457142.png	병실                       	0.9919
./deep-text-recognition-benchmark/ocr_data/test/02457150.png	까먹다                      	0.9895
./deep-text-recognition-benchmark/ocr_data/test/02457155.png	일체                       	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02457159.png	계산                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02457163.png	날리다                      	0.9212
./deep-text-recognition-benchmark/ocr_data/test/02457164.png	나아가다                     	0.9806
./deep-text-recognition-benchmark/ocr_data/test/02457166.png	늦어지다                     	0.9480
./deep-text-recognition-benchmark/ocr_data/test/02457169.png	버티다                      	0.8093
./deep-text-recognition-benchmark/ocr_data/test/02457175.png	예금                       	0.9915
./deep-text-recognition-benchmark/ocr_data/test/02457180.png	적당히                      	0.9869
./deep-text-recognition-benchmark/ocr_data/test/02457191.png	하루                       	0.9446
./deep-text-recognition-benchmark/ocr_data/test/02457201.png	임신하다                     	0.9717
./deep-text-recognition-benchmark/ocr_data/test/02457206.png	귀중하다                     	0.9727
./deep-text-recognition-benchmark/ocr_data/test/02457207.png	숲                        	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02457211.png	창가                       	0.9986
./deep-text-recognition-benchmark/ocr_data/test/02457212.png	일본                       	0.9923
./deep-text-recognition-benchmark/ocr_data/test/02457225.png	유지하다                     	0.9874
./deep-text-recognition-benchmark/ocr_data/test/02457261.png	그래                       	0.5753
./deep-text-recognition-benchmark/ocr_data/test/02457285.png	토론회                      	0.9795
./deep-text-recognition-benchmark/ocr_data/test/02457287.png	무엇                       	0.9881
./deep-text-recognition-benchmark/ocr_data/test/02457295.png	시어머니                     	0.8944
./deep-text-recognition-benchmark/ocr_data/test/02457308.png	상당                       	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02457311.png	어쩌다                      	0.9917
./deep-text-recognition-benchmark/ocr_data/test/02457315.png	베이징(북경)                  	0.1755
./deep-text-recognition-benchmark/ocr_data/test/02457316.png	독일어                      	0.9494
./deep-text-recognition-benchmark/ocr_data/test/02457319.png	낮아지다                     	0.9195
./deep-text-recognition-benchmark/ocr_data/test/02457326.png	허락                       	0.9877
./deep-text-recognition-benchmark/ocr_data/test/02457327.png	외국인                      	0.9936
./deep-text-recognition-benchmark/ocr_data/test/02457329.png	이모                       	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02457341.png	피아노                      	0.9683
./deep-text-recognition-benchmark/ocr_data/test/02457343.png	최악                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02457347.png	원래                       	0.9865
./deep-text-recognition-benchmark/ocr_data/test/02457350.png	외삼촌                      	0.9775
./deep-text-recognition-benchmark/ocr_data/test/02457363.png	멍멍                       	0.8101
./deep-text-recognition-benchmark/ocr_data/test/02457388.png	여대생                      	0.9794
./deep-text-recognition-benchmark/ocr_data/test/02457389.png	부모님                      	0.5108
./deep-text-recognition-benchmark/ocr_data/test/02457390.png	피아노                      	0.9635
./deep-text-recognition-benchmark/ocr_data/test/02457391.png	소스                       	0.9921
./deep-text-recognition-benchmark/ocr_data/test/02457402.png	꺼내다                      	0.9891
./deep-text-recognition-benchmark/ocr_data/test/02457407.png	논의하다                     	0.9717
./deep-text-recognition-benchmark/ocr_data/test/02457448.png	골고루                      	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02457449.png	인천                       	0.9972
./deep-text-recognition-benchmark/ocr_data/test/02457462.png	밤낮                       	0.9709
./deep-text-recognition-benchmark/ocr_data/test/02457464.png	학교                       	0.9963
./deep-text-recognition-benchmark/ocr_data/test/02457498.png	테이블                      	0.9141
./deep-text-recognition-benchmark/ocr_data/test/02457500.png	귀엽다                      	0.9697
./deep-text-recognition-benchmark/ocr_data/test/02457505.png	역                        	0.9920
./deep-text-recognition-benchmark/ocr_data/test/02457506.png	방안                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02457513.png	채소                       	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02457520.png	한층                       	0.9834
./deep-text-recognition-benchmark/ocr_data/test/02457523.png	기                        	0.9917
./deep-text-recognition-benchmark/ocr_data/test/02457526.png	불다                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02457529.png	취직                       	0.9822
./deep-text-recognition-benchmark/ocr_data/test/02457531.png	건너다                      	0.9880
./deep-text-recognition-benchmark/ocr_data/test/02457537.png	개인                       	0.5691
./deep-text-recognition-benchmark/ocr_data/test/02457542.png	상처                       	0.9890
./deep-text-recognition-benchmark/ocr_data/test/02457547.png	영화관                      	0.9924
./deep-text-recognition-benchmark/ocr_data/test/02457559.png	땅속                       	0.9896
./deep-text-recognition-benchmark/ocr_data/test/02457560.png	그만                       	0.9434
./deep-text-recognition-benchmark/ocr_data/test/02457561.png	입력                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02457562.png	아무래도                     	0.9583
./deep-text-recognition-benchmark/ocr_data/test/02457571.png	쌓이다                      	0.9537
./deep-text-recognition-benchmark/ocr_data/test/02457584.png	아흔                       	0.9818
./deep-text-recognition-benchmark/ocr_data/test/02457592.png	바탕                       	0.9827
./deep-text-recognition-benchmark/ocr_data/test/02457598.png	사회                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02457600.png	갈비탕                      	0.3203
./deep-text-recognition-benchmark/ocr_data/test/02457606.png	깨어지다                     	0.9823
./deep-text-recognition-benchmark/ocr_data/test/02457609.png	가을                       	0.9749
./deep-text-recognition-benchmark/ocr_data/test/02457611.png	초원                       	0.9987
./deep-text-recognition-benchmark/ocr_data/test/02457614.png	거리                       	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02457638.png	노래방                      	0.9686
./deep-text-recognition-benchmark/ocr_data/test/02457664.png	소프트웨어                    	0.6373
./deep-text-recognition-benchmark/ocr_data/test/02457678.png	부담하다                     	0.9886
./deep-text-recognition-benchmark/ocr_data/test/02457687.png	공부하다                     	0.9817
./deep-text-recognition-benchmark/ocr_data/test/02457690.png	다니다                      	0.9796
./deep-text-recognition-benchmark/ocr_data/test/02457710.png	밟다                       	0.9665
./deep-text-recognition-benchmark/ocr_data/test/02457751.png	아이                       	0.9970
./deep-text-recognition-benchmark/ocr_data/test/02457759.png	관계자                      	0.9705
./deep-text-recognition-benchmark/ocr_data/test/02457764.png	쳐다보다                     	0.9225
./deep-text-recognition-benchmark/ocr_data/test/02457770.png	곱다                       	0.9817
./deep-text-recognition-benchmark/ocr_data/test/02457778.png	학습                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02457788.png	월드컵                      	0.8846
./deep-text-recognition-benchmark/ocr_data/test/02457798.png	지키다                      	0.9856
./deep-text-recognition-benchmark/ocr_data/test/02457814.png	돈                        	0.9956
./deep-text-recognition-benchmark/ocr_data/test/02457815.png	대량                       	0.8353
./deep-text-recognition-benchmark/ocr_data/test/02457822.png	저절로                      	0.9749
./deep-text-recognition-benchmark/ocr_data/test/02457827.png	그럼                       	0.8387
./deep-text-recognition-benchmark/ocr_data/test/02457859.png	관련                       	0.9679
./deep-text-recognition-benchmark/ocr_data/test/02457861.png	사슴                       	0.9894
./deep-text-recognition-benchmark/ocr_data/test/02457862.png	저희                       	0.9900
./deep-text-recognition-benchmark/ocr_data/test/02457874.png	골                        	0.9595
./deep-text-recognition-benchmark/ocr_data/test/02457901.png	교내                       	0.9995
./deep-text-recognition-benchmark/ocr_data/test/02457904.png	나                        	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02457915.png	슬쩍                       	0.9484
./deep-text-recognition-benchmark/ocr_data/test/02457916.png	형식적                      	0.9829
./deep-text-recognition-benchmark/ocr_data/test/02457920.png	마지막                      	0.8652
./deep-text-recognition-benchmark/ocr_data/test/02457949.png	모니터                      	0.9701
./deep-text-recognition-benchmark/ocr_data/test/02457951.png	비난                       	0.9927
./deep-text-recognition-benchmark/ocr_data/test/02457956.png	얻어먹다                     	0.8088
./deep-text-recognition-benchmark/ocr_data/test/02457967.png	자극하다                     	0.8928
./deep-text-recognition-benchmark/ocr_data/test/02457979.png	가다                       	0.9998
./deep-text-recognition-benchmark/ocr_data/test/02457985.png	인상                       	0.9711
./deep-text-recognition-benchmark/ocr_data/test/02457991.png	술병                       	0.9606
./deep-text-recognition-benchmark/ocr_data/test/02457992.png	붙다                       	0.5584
./deep-text-recognition-benchmark/ocr_data/test/02458013.png	그리다                      	0.9990
./deep-text-recognition-benchmark/ocr_data/test/02458014.png	어서                       	0.9985
./deep-text-recognition-benchmark/ocr_data/test/02458018.png	약혼자                      	0.9923
./deep-text-recognition-benchmark/ocr_data/test/02458021.png	위하다                      	0.9930
./deep-text-recognition-benchmark/ocr_data/test/02458027.png	맛있다                      	0.9425
./deep-text-recognition-benchmark/ocr_data/test/02458058.png	그늘                       	0.9675
./deep-text-recognition-benchmark/ocr_data/test/02458062.png	이용자                      	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02458063.png	사탕                       	0.9790
./deep-text-recognition-benchmark/ocr_data/test/02458082.png	점검                       	0.9781
./deep-text-recognition-benchmark/ocr_data/test/02458098.png	맛                        	0.9873
./deep-text-recognition-benchmark/ocr_data/test/02458100.png	얇다                       	0.9876
./deep-text-recognition-benchmark/ocr_data/test/02458120.png	문화                       	0.9949
./deep-text-recognition-benchmark/ocr_data/test/02458122.png	면하다                      	0.9150
./deep-text-recognition-benchmark/ocr_data/test/02458127.png	오래                       	0.9023
./deep-text-recognition-benchmark/ocr_data/test/02458128.png	구두                       	0.9871
./deep-text-recognition-benchmark/ocr_data/test/02458130.png	합하다                      	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02458133.png	상품                       	0.9947
./deep-text-recognition-benchmark/ocr_data/test/02458134.png	주인                       	0.9980
./deep-text-recognition-benchmark/ocr_data/test/02458142.png	멈추다                      	0.9514
./deep-text-recognition-benchmark/ocr_data/test/02458172.png	떡                        	0.7120
./deep-text-recognition-benchmark/ocr_data/test/02458178.png	교류                       	0.9966
./deep-text-recognition-benchmark/ocr_data/test/02458179.png	퇴근하다                     	0.9352
./deep-text-recognition-benchmark/ocr_data/test/02458181.png	온라인                      	0.9705
./deep-text-recognition-benchmark/ocr_data/test/02458183.png	보존                       	0.9874
./deep-text-recognition-benchmark/ocr_data/test/02458185.png	테니스                      	0.9711
./deep-text-recognition-benchmark/ocr_data/test/02458191.png	홍차                       	0.9920
./deep-text-recognition-benchmark/ocr_data/test/02458193.png	무용가                      	0.9879
./deep-text-recognition-benchmark/ocr_data/test/02458201.png	교환하다                     	0.9806
./deep-text-recognition-benchmark/ocr_data/test/02458207.png	뛰어내리다                    	0.9759
./deep-text-recognition-benchmark/ocr_data/test/02458218.png	늦어지다                     	0.9722
./deep-text-recognition-benchmark/ocr_data/test/02458219.png	단풍                       	0.9713
./deep-text-recognition-benchmark/ocr_data/test/02458221.png	딱                        	0.9844
./deep-text-recognition-benchmark/ocr_data/test/02458239.png	사모님                      	0.9489
./deep-text-recognition-benchmark/ocr_data/test/02458240.png	구경하다                     	0.9312
./deep-text-recognition-benchmark/ocr_data/test/02458242.png	두통                       	0.9847
./deep-text-recognition-benchmark/ocr_data/test/02458243.png	낫다                       	0.9769
./deep-text-recognition-benchmark/ocr_data/test/02458247.png	편의                       	0.9956
./deep-text-recognition-benchmark/ocr_data/test/02458254.png	입원                       	0.9943
./deep-text-recognition-benchmark/ocr_data/test/02458257.png	첫                        	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02458264.png	문법                       	0.9838
./deep-text-recognition-benchmark/ocr_data/test/02458271.png	눈길                       	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02458274.png	인간                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02458282.png	헤어지다                     	0.9632
./deep-text-recognition-benchmark/ocr_data/test/02458284.png	벌                        	0.9887
./deep-text-recognition-benchmark/ocr_data/test/02458286.png	금지하다                     	0.9831
./deep-text-recognition-benchmark/ocr_data/test/02458289.png	인삼                       	0.9775
./deep-text-recognition-benchmark/ocr_data/test/02458313.png	빛나다                      	0.9898
./deep-text-recognition-benchmark/ocr_data/test/02458321.png	오랜만                      	0.9315
./deep-text-recognition-benchmark/ocr_data/test/02458336.png	때문                       	0.9839
./deep-text-recognition-benchmark/ocr_data/test/02458337.png	변영                       	0.2941
./deep-text-recognition-benchmark/ocr_data/test/02458347.png	끊임없이                     	0.9636
./deep-text-recognition-benchmark/ocr_data/test/02458349.png	큰어머니                     	0.9575
./deep-text-recognition-benchmark/ocr_data/test/02458352.png	어떠하다                     	0.7412
./deep-text-recognition-benchmark/ocr_data/test/02458361.png	알맞다                      	0.9738
./deep-text-recognition-benchmark/ocr_data/test/02458364.png	병아리                      	0.9818
./deep-text-recognition-benchmark/ocr_data/test/02458375.png	세상에                      	0.9813
./deep-text-recognition-benchmark/ocr_data/test/02458376.png	뛰어나다                     	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02458390.png	엄마                       	0.9659
./deep-text-recognition-benchmark/ocr_data/test/02458394.png	일쑤                       	0.9751
./deep-text-recognition-benchmark/ocr_data/test/02458399.png	훨씬                       	0.9572
./deep-text-recognition-benchmark/ocr_data/test/02458407.png	참기름                      	0.9618
./deep-text-recognition-benchmark/ocr_data/test/02458408.png	홍수                       	0.9920
./deep-text-recognition-benchmark/ocr_data/test/02458421.png	티브이                      	0.9195
./deep-text-recognition-benchmark/ocr_data/test/02458429.png	널리                       	0.9928
./deep-text-recognition-benchmark/ocr_data/test/02458449.png	후춧가루                     	0.3299
./deep-text-recognition-benchmark/ocr_data/test/02458450.png	정리하다                     	0.9968
